; obj_domain, min_value, max_value, bmp_width, bmp_height, <obj_design[]>, orientation, ends, obj_flag, obj_descript | enemyhandle_x enemyhandle_y
1,$D0,$DF,2,2,<30,31,26,27>,1,2,0,Upward Pipe (CAN'T go up)
1,$E0,$EF,2,2,<34,36,35,37>,0,1,0,Rightward Pipe (CAN go in)
1,$F0,$FF,2,2,<111,36,112,37>,0,1,0,Rightward Pipe (CAN'T go in)
2,$00,$00,1,1,<98>,9,0,0,Invisible Note Block
2,$01,$01,1,1,<99>,9,0,0,Note Block with Flower
2,$02,$02,1,1,<100>,9,0,0,Note Block with Leaf
2,$03,$03,1,1,<101>,9,0,0,Note Block with Star
2,$04,$04,1,1,<102>,9,0,0,Wooden Block with Flower
2,$05,$05,1,1,<103>,9,0,0,Wooden Block with Leaf
2,$06,$06,1,1,<104>,9,0,0,Wooden Block with Star
2,$07,$07,1,1,<105>,9,0,0,Red Invisible Note Block
2,$08,$08,1,1,<106>,9,0,0,P-Switch
2,$09,$09,2,1,<107,108>,14,0,0,Level Ending
2,$0A,$0A,1,1,<145>,9,0,0,MSG_CRASH
2,$0B,$0B,1,1,<145>,9,0,0,MSG_CRASH
2,$0C,$0C,1,1,<145>,9,0,0,MSG_CRASH
2,$0D,$0D,1,1,<145>,9,0,0,MSG_CRASH
2,$0E,$0E,1,1,<145>,9,0,0,MSG_CRASH
2,$0F,$0F,1,1,<145>,9,0,0,MSG_CRASH
2,$10,$1F,2,2,<36,109,37,110>,0,2,0,Leftward Pipe (CAN go in)
2,$20,$2F,2,2,<36,111,37,112>,0,2,0,Leftward Pipe (CAN'T go in)
2,$30,$3F,1,3,<113,114,115>,1,1,0,Bullet Bill Machine
2,$40,$4F,1,2,<190,191>,0,0,0,Bridge
2,$50,$5F,1,1,<117>,0,0,0,Silver Coins (appear when you hit a P-Switch)
2,$60,$6F,1,2,<133,134>,0,0,1,Waterfall
2,$70,$7F,1,2,<135,136>,0,0,1,Water (moves to left)
2,$80,$8F,1,2,<137,136>,0,0,1,Water (still)
2,$90,$9F,1,2,<138,136>,0,0,1,Water (moves to right)
2,$A0,$AF,1,2,<139,140>,0,0,1,Background used in Bowser's Castle
2,$B0,$BF,1,1,<84>,0,0,1,Blue Wooden Blocks
2,$C0,$CF,1,2,<142,143>,0,0,1,Weird Quicksand (doesn't act like it)
2,$D0,$DF,1,1,<148>,0,0,1,Weird platform
2,$E0,$EF,1,1,<118>,0,0,0,White Turtle Bricks
2,$F0,$FF,2,3,<119,120,30,31,119,120>,1,3,0,Double-Ended Vertical Pipe
3,$00,$00,1,1,<145>,9,0,0,MSG_CRASH
3,$01,$01,1,1,<145>,9,0,0,MSG_CRASH
3,$02,$02,1,1,<145>,9,0,0,MSG_CRASH
3,$03,$03,1,1,<145>,9,0,0,MSG_CRASH
3,$04,$04,1,1,<145>,9,0,0,MSG_CRASH
3,$05,$05,1,1,<145>,9,0,0,MSG_CRASH
3,$06,$06,1,1,<145>,9,0,0,MSG_CRASH
3,$07,$07,1,1,<145>,9,0,0,MSG_CRASH
3,$08,$08,1,1,<145>,9,0,0,MSG_CRASH
3,$09,$09,1,1,<145>,9,0,0,MSG_CRASH
3,$0A,$0A,1,1,<145>,9,0,0,MSG_CRASH
3,$0B,$0B,1,1,<145>,9,0,0,MSG_CRASH
3,$0C,$0C,1,1,<145>,9,0,0,MSG_CRASH
3,$0D,$0D,1,1,<145>,9,0,0,MSG_CRASH
3,$0E,$0E,1,1,<145>,9,0,0,MSG_CRASH
3,$0F,$0F,1,1,<145>,9,0,0,MSG_CRASH
3,$10,$1F,1,1,<148>,9,0,0,Weird
3,$20,$2F,1,1,<148>,9,0,0,Weird
3,$30,$3F,1,1,<148>,9,0,0,Weird
3,$40,$4F,1,1,<80>,0,0,0,Donut Blocks
3,$50,$5F,1,1,<81>,0,0,0,Conveyor Belt - moves left
3,$60,$6F,1,1,<82>,0,0,0,Conveyor Belt - moves right
3,$70,$7F,1,1,<83>,0,0,0,Jelectros
3,$80,$8F,1,1,<148>,9,0,0,Weird
3,$90,$9F,1,1,<91>,0,0,0,Cloud Platform
3,$A0,$AF,1,2,<5,153>,0,0,1,Munchers
3,$B0,$BF,1,1,<145>,9,0,0,MSG_CRASH
3,$C0,$CF,1,1,<145>,9,0,0,MSG_CRASH
3,$D0,$DF,1,1,<145>,9,0,0,MSG_CRASH
3,$E0,$EF,1,1,<145>,9,0,0,MSG_CRASH
3,$F0,$FF,1,1,<146>,9,0,0,MSG_NOTHING
4,$00,$00,1,1,<145>,9,0,0,MSG_CRASH
4,$01,$01,1,1,<145>,9,0,0,MSG_CRASH
4,$02,$02,1,1,<145>,9,0,0,MSG_CRASH
4,$03,$03,1,1,<145>,9,0,0,MSG_CRASH
4,$04,$04,1,1,<145>,9,0,0,MSG_CRASH
4,$05,$05,1,1,<145>,9,0,0,MSG_CRASH
4,$06,$06,1,1,<145>,9,0,0,MSG_CRASH
4,$07,$07,1,1,<145>,9,0,0,MSG_CRASH
4,$08,$08,1,1,<145>,9,0,0,MSG_CRASH
4,$09,$09,1,1,<145>,9,0,0,MSG_CRASH
4,$0A,$0A,1,1,<145>,9,0,0,MSG_CRASH
4,$0B,$0B,1,1,<145>,9,0,0,MSG_CRASH
4,$0C,$0C,1,1,<145>,9,0,0,MSG_CRASH
4,$0D,$0D,1,1,<145>,9,0,0,MSG_CRASH
4,$0E,$0E,1,1,<145>,9,0,0,MSG_CRASH
4,$0F,$0F,1,1,<145>,9,0,0,MSG_CRASH
4,$10,$1F,1,1,<145>,9,0,0,MSG_CRASH
4,$20,$2F,1,1,<145>,9,0,0,MSG_CRASH
4,$30,$3F,1,1,<145>,9,0,0,MSG_CRASH
4,$40,$4F,1,1,<145>,9,0,0,MSG_CRASH
4,$50,$5F,1,1,<145>,9,0,0,MSG_CRASH
4,$60,$6F,1,1,<145>,9,0,0,MSG_CRASH
4,$70,$7F,1,1,<145>,9,0,0,MSG_CRASH
4,$80,$8F,1,1,<145>,9,0,0,MSG_CRASH
4,$90,$9F,1,1,<145>,9,0,0,MSG_CRASH
4,$A0,$AF,1,1,<145>,9,0,0,MSG_CRASH
4,$B0,$BF,1,1,<145>,9,0,0,MSG_CRASH
4,$C0,$CF,1,1,<145>,9,0,0,MSG_CRASH
4,$D0,$DF,1,1,<145>,9,0,0,MSG_CRASH
4,$E0,$EF,1,1,<145>,9,0,0,MSG_CRASH
4,$F0,$FF,1,1,<145>,9,0,0,MSG_CRASH
5,$00,$00,1,1,<145>,9,0,0,MSG_CRASH
5,$01,$01,1,1,<145>,9,0,0,MSG_CRASH
5,$02,$02,1,1,<145>,9,0,0,MSG_CRASH
5,$03,$03,1,1,<145>,9,0,0,MSG_CRASH
5,$04,$04,1,1,<145>,9,0,0,MSG_CRASH
5,$05,$05,1,1,<145>,9,0,0,MSG_CRASH
5,$06,$06,1,1,<145>,9,0,0,MSG_CRASH
5,$07,$07,1,1,<145>,9,0,0,MSG_CRASH
5,$08,$08,1,1,<145>,9,0,0,MSG_CRASH
5,$09,$09,1,1,<145>,9,0,0,MSG_CRASH
5,$0A,$0A,1,1,<145>,9,0,0,MSG_CRASH
5,$0B,$0B,1,1,<145>,9,0,0,MSG_CRASH
5,$0C,$0C,1,1,<145>,9,0,0,MSG_CRASH
5,$0D,$0D,1,1,<145>,9,0,0,MSG_CRASH
5,$0E,$0E,1,1,<145>,9,0,0,MSG_CRASH
5,$0F,$0F,1,1,<145>,9,0,0,MSG_CRASH
5,$10,$1F,1,1,<145>,9,0,0,MSG_CRASH
5,$20,$2F,1,1,<145>,9,0,0,MSG_CRASH
5,$30,$3F,1,1,<145>,9,0,0,MSG_CRASH
5,$40,$4F,1,1,<145>,9,0,0,MSG_CRASH
5,$50,$5F,1,1,<145>,9,0,0,MSG_CRASH
5,$60,$6F,1,1,<145>,9,0,0,MSG_CRASH
5,$70,$7F,1,1,<145>,9,0,0,MSG_CRASH
5,$80,$8F,1,1,<145>,9,0,0,MSG_CRASH
5,$90,$9F,1,1,<145>,9,0,0,MSG_CRASH
5,$A0,$AF,1,1,<145>,9,0,0,MSG_CRASH
5,$B0,$BF,1,1,<145>,9,0,0,MSG_CRASH
5,$C0,$CF,1,1,<145>,9,0,0,MSG_CRASH
5,$D0,$DF,1,1,<145>,9,0,0,MSG_CRASH
5,$E0,$EF,1,1,<145>,9,0,0,MSG_CRASH
5,$F0,$FF,1,1,<145>,9,0,0,MSG_CRASH
6,$00,$00,1,1,<145>,9,0,0,MSG_CRASH
6,$01,$01,1,1,<145>,9,0,0,MSG_CRASH
6,$02,$02,1,1,<145>,9,0,0,MSG_CRASH
6,$03,$03,1,1,<145>,9,0,0,MSG_CRASH
6,$04,$04,1,1,<145>,9,0,0,MSG_CRASH
6,$05,$05,1,1,<145>,9,0,0,MSG_CRASH
6,$06,$06,1,1,<145>,9,0,0,MSG_CRASH
6,$07,$07,1,1,<145>,9,0,0,MSG_CRASH
6,$08,$08,1,1,<145>,9,0,0,MSG_CRASH
6,$09,$09,1,1,<145>,9,0,0,MSG_CRASH
6,$0A,$0A,1,1,<145>,9,0,0,MSG_CRASH
6,$0B,$0B,1,1,<145>,9,0,0,MSG_CRASH
6,$0C,$0C,1,1,<145>,9,0,0,MSG_CRASH
6,$0D,$0D,1,1,<145>,9,0,0,MSG_CRASH
6,$0E,$0E,1,1,<145>,9,0,0,MSG_CRASH
6,$0F,$0F,1,1,<145>,9,0,0,MSG_CRASH
6,$10,$1F,1,1,<145>,9,0,0,MSG_CRASH
6,$20,$2F,1,1,<145>,9,0,0,MSG_CRASH
6,$30,$3F,1,1,<145>,9,0,0,MSG_CRASH
6,$40,$4F,1,1,<145>,9,0,0,MSG_CRASH
6,$50,$5F,1,1,<145>,9,0,0,MSG_CRASH
6,$60,$6F,1,1,<145>,9,0,0,MSG_CRASH
6,$70,$7F,1,1,<145>,9,0,0,MSG_CRASH
6,$80,$8F,1,1,<145>,9,0,0,MSG_CRASH
6,$90,$9F,1,1,<145>,9,0,0,MSG_CRASH
6,$A0,$AF,1,1,<145>,9,0,0,MSG_CRASH
6,$B0,$BF,1,1,<145>,9,0,0,MSG_CRASH
6,$C0,$CF,1,1,<145>,9,0,0,MSG_CRASH
6,$D0,$DF,1,1,<145>,9,0,0,MSG_CRASH
6,$E0,$EF,1,1,<145>,9,0,0,MSG_CRASH
6,$F0,$FF,1,1,<145>,9,0,0,MSG_CRASH
7,$00,$00,1,1,<150>,9,0,0,MSG_POINTER
7,$01,$01,1,1,<150>,9,0,0,MSG_POINTER
7,$02,$02,1,1,<150>,9,0,0,MSG_POINTER
7,$03,$03,1,1,<150>,9,0,0,MSG_POINTER
7,$04,$04,1,1,<150>,9,0,0,MSG_POINTER
7,$05,$05,1,1,<150>,9,0,0,MSG_POINTER
7,$06,$06,1,1,<150>,9,0,0,MSG_POINTER
7,$07,$07,1,1,<150>,9,0,0,MSG_POINTER
7,$08,$08,1,1,<150>,9,0,0,MSG_POINTER
7,$09,$09,1,1,<150>,9,0,0,MSG_POINTER
7,$0A,$0A,1,1,<150>,9,0,0,MSG_POINTER
7,$0B,$0B,1,1,<150>,9,0,0,MSG_POINTER
7,$0C,$0C,1,1,<150>,9,0,0,MSG_POINTER
7,$0D,$0D,1,1,<150>,9,0,0,MSG_POINTER
7,$0E,$0E,1,1,<150>,9,0,0,MSG_POINTER
7,$0F,$0F,1,1,<150>,9,0,0,MSG_POINTER
7,$10,$1F,1,1,<150>,9,0,0,MSG_POINTER
7,$20,$2F,1,1,<150>,9,0,0,MSG_POINTER
7,$30,$3F,1,1,<150>,9,0,0,MSG_POINTER
7,$40,$4F,1,1,<150>,9,0,0,MSG_POINTER
7,$50,$5F,1,1,<150>,9,0,0,MSG_POINTER
7,$60,$6F,1,1,<150>,9,0,0,MSG_POINTER
7,$70,$7F,1,1,<150>,9,0,0,MSG_POINTER
7,$80,$8F,1,1,<150>,9,0,0,MSG_POINTER
7,$90,$9F,1,1,<150>,9,0,0,MSG_POINTER
7,$A0,$AF,1,1,<150>,9,0,0,MSG_POINTER
7,$B0,$BF,1,1,<150>,9,0,0,MSG_POINTER
7,$C0,$CF,1,1,<150>,9,0,0,MSG_POINTER
7,$D0,$DF,1,1,<150>,9,0,0,MSG_POINTER
7,$E0,$EF,1,1,<150>,9,0,0,MSG_POINTER
7,$F0,$FF,1,1,<150>,9,0,0,MSG_POINTER

0,$00,$00,1,2,<48,151>,9,0,0,Door
0,$01,$01,1,1,<146>,9,0,0,MSG_NOTHING
0,$02,$02,1,1,<38>,9,0,0,Rotodisc block
0,$03,$03,1,1,<148>,9,0,0,Weird
0,$04,$04,1,1,<39>,9,0,0,Hot Foot Candle
0,$05,$05,1,2,<40,41>,9,0,0,Bowser Statue
0,$06,$06,1,2,<42,43>,9,0,0,Invisible Door
0,$07,$07,2,2,<44,45,46,47>,9,0,0,The Princess's Door
0,$08,$08,1,1,<145>,9,0,0,MSG_CRASH
0,$09,$09,1,1,<145>,9,0,0,MSG_CRASH
0,$0A,$0A,1,1,<145>,9,0,0,MSG_CRASH
0,$0B,$0B,1,1,<145>,9,0,0,MSG_CRASH
0,$0C,$0C,1,1,<145>,9,0,0,MSG_CRASH
0,$0D,$0D,1,1,<145>,9,0,0,MSG_CRASH
0,$0E,$0E,1,1,<145>,9,0,0,MSG_CRASH
0,$0F,$0F,1,1,<145>,9,0,0,MSG_CRASH
0,$10,$1F,4,1,<49,50,153,153>,0,0,0,Bottom of background with pillars A
0,$20,$2F,4,1,<51,52,153,153>,0,0,0,Bottom of background with pillars B
0,$30,$3F,2,2,<53,53,54,55>,0,1,0,Red bricks
0,$40,$4F,1,1,<55>,0,0,0,Dungeon background
0,$50,$5F,1,1,<56>,0,0,0,Dark dungeon background
0,$60,$6F,4,2,<57,153,153,153,58,153,153,153>,0,0,0,Dungeon windows
0,$70,$7F,4,4,<57,153,153,153,59,153,153,153,59,153,153,153,58,153,153,153>,0,0,0,Long dungeon windows
0,$80,$8F,4,1,<59,153,153,153>,0,0,0,Middle section of dungeon windows
0,$90,$9F,4,1,<60,153,153,153>,0,0,0,Dungeon Lamps (Note: extends to ceiling)
0,$A0,$AF,1,1,<148>,0,0,0,Weird
0,$B0,$BF,3,1,<63,64,65>,0,3,0,Stretch platform
0,$C0,$CF,1,1,<66>,0,0,0,Floor Spikes
0,$D0,$DF,1,1,<67>,0,0,0,Ceiling Spikes
0,$E0,$EF,1,1,<68>,0,0,1,Horizontally oriented X-blocks
0,$F0,$FF,1,1,<68>,1,0,1,Vertically oriented X-blocks
1,$00,$00,1,1,<0>,9,0,0,'?' with flower
1,$01,$01,1,1,<1>,9,0,0,'?' with leaf
1,$02,$02,1,1,<2>,9,0,0,'?' with star
1,$03,$03,1,1,<3>,9,0,0,'?' with continuous star
1,$04,$04,1,1,<4>,9,0,0,'?' with single coin
1,$05,$05,1,1,<5>,9,0,0,Muncher
1,$06,$06,1,1,<6>,9,0,0,Brick with Flower
1,$07,$07,1,1,<7>,9,0,0,Brick with Leaf
1,$08,$08,1,1,<8>,9,0,0,Brick with Star
1,$09,$09,1,1,<9>,9,0,0,Brick with Continuous Star
1,$0A,$0A,1,1,<10>,9,0,0,Multi-Coin Brick
1,$0B,$0B,1,1,<11>,9,0,0,Brick with 1-up
1,$0C,$0C,1,1,<12>,9,0,0,Brick with Vine
1,$0D,$0D,1,1,<13>,9,0,0,Brick with P-Switch
1,$0E,$0E,1,1,<14>,9,0,0,Invisible Coin
1,$0F,$0F,1,1,<15>,9,0,0,Invisible 1-up
1,$10,$1F,1,1,<16>,0,0,0,Bricks
1,$20,$2F,1,1,<17>,0,0,0,'?' blocks with single coins
1,$30,$3F,1,1,<18>,0,0,0,Bricks with single coins
1,$40,$4F,1,1,<19>,0,0,0,Wooden blocks
1,$50,$5F,1,1,<20>,0,0,0,Colored Note Blocks - movable four directions
1,$60,$6F,1,1,<21>,0,0,0,Note Blocks - movable two directions
1,$70,$7F,1,1,<22>,0,0,0,Wooden Blocks - movable
1,$80,$8F,1,1,<23>,0,0,0,Coins
1,$90,$9F,2,2,<24,25,30,31>,1,1,0,Downward Pipe (CAN go down)
1,$A0,$AF,2,2,<26,27,30,31>,1,1,0,Downward Pipe (CAN'T go down)
1,$B0,$BF,2,2,<28,29,30,31>,1,1,0,Downward Pipe (CAN go down;; ignores pointers)
1,$C0,$CF,2,2,<30,31,32,33>,1,2,0,Upward Pipe (CAN go up)
1,$D0,$DF,2,2,<30,31,26,27>,1,2,0,Upward Pipe (CAN'T go up)
1,$E0,$EF,2,2,<34,36,35,37>,0,1,0,Rightward Pipe (CAN go in)
1,$F0,$FF,2,2,<111,36,112,37>,0,1,0,Rightward Pipe (CAN'T go in)
2,$00,$00,1,1,<98>,9,0,0,Invisible Note Block
2,$01,$01,1,1,<99>,9,0,0,Note Block with Flower
2,$02,$02,1,1,<100>,9,0,0,Note Block with Leaf
2,$03,$03,1,1,<101>,9,0,0,Note Block with Star
2,$04,$04,1,1,<102>,9,0,0,Wooden Block with Flower
2,$05,$05,1,1,<103>,9,0,0,Wooden Block with Leaf
2,$06,$06,1,1,<104>,9,0,0,Wooden Block with Star
2,$07,$07,1,1,<105>,9,0,0,Red Invisible Note Block
2,$08,$08,1,1,<106>,9,0,0,P-Switch
2,$09,$09,2,1,<107,108>,14,0,0,Level Ending
2,$0A,$0A,1,1,<145>,9,0,0,MSG_CRASH
2,$0B,$0B,1,1,<145>,9,0,0,MSG_CRASH
2,$0C,$0C,1,1,<145>,9,0,0,MSG_CRASH
2,$0D,$0D,1,1,<145>,9,0,0,MSG_CRASH
2,$0E,$0E,1,1,<145>,9,0,0,MSG_CRASH
2,$0F,$0F,1,1,<145>,9,0,0,MSG_CRASH
2,$10,$1F,2,2,<36,109,37,110>,0,2,0,Leftward Pipe (CAN go in)
2,$20,$2F,2,2,<36,111,37,112>,0,2,0,Leftward Pipe (CAN'T go in)
2,$30,$3F,1,3,<113,114,115>,1,1,0,Bullet Bill Machine 
2,$40,$4F,1,2,<190,191>,0,0,0,Bridge
2,$50,$5F,1,1,<117>,0,0,0,Silver Coins (appear when you hit a P-Switch)
2,$60,$6F,1,2,<133,134>,0,0,1,Waterfall
2,$70,$7F,1,2,<135,136>,0,0,1,Water (moves to left)
2,$80,$8F,1,2,<137,136>,0,0,1,Water (still)
2,$90,$9F,1,2,<138,136>,0,0,1,Water (moves to right)
2,$A0,$AF,1,2,<139,140>,0,0,1,Background used in Bowser's Castle
2,$B0,$BF,1,1,<69>,0,0,1,Blocks with circles in the middle
2,$C0,$CF,1,2,<142,143>,0,0,1,Weird Quicksand (doesn't act like it)
2,$D0,$DF,1,1,<148>,0,0,1,Weird Background
2,$E0,$EF,1,1,<118>,0,0,0,White Turtle Bricks
2,$F0,$FF,2,3,<119,120,30,31,119,120>,1,3,0,Double-Ended Vertical Pipe
3,$00,$00,1,1,<145>,9,0,0,MSG_CRASH
3,$01,$01,1,1,<145>,9,0,0,MSG_CRASH
3,$02,$02,1,1,<145>,9,0,0,MSG_CRASH
3,$03,$03,1,1,<145>,9,0,0,MSG_CRASH
3,$04,$04,1,1,<145>,9,0,0,MSG_CRASH
3,$05,$05,1,1,<145>,9,0,0,MSG_CRASH
3,$06,$06,1,1,<145>,9,0,0,MSG_CRASH
3,$07,$07,1,1,<145>,9,0,0,MSG_CRASH
3,$08,$08,1,1,<145>,9,0,0,MSG_CRASH
3,$09,$09,1,1,<145>,9,0,0,MSG_CRASH
3,$0A,$0A,1,1,<145>,9,0,0,MSG_CRASH
3,$0B,$0B,1,1,<145>,9,0,0,MSG_CRASH
3,$0C,$0C,1,1,<145>,9,0,0,MSG_CRASH
3,$0D,$0D,1,1,<145>,9,0,0,MSG_CRASH
3,$0E,$0E,1,1,<145>,9,0,0,MSG_CRASH
3,$0F,$0F,1,1,<145>,9,0,0,MSG_CRASH
3,$10,$1F,1,1,<81>,6,0,0,Dark Dungeon Background
3,$20,$2F,1,1,<81>,0,0,1,Dark Dungeon Background
3,$30,$3F,1,1,<164>,0,0,1,Blank Background (used to block out stuff)
3,$40,$4F,1,2,<87,88>,0,0,1,Lava
3,$50,$5F,1,1,<70>,0,0,0,Conveyor Belt - moves left
3,$60,$6F,1,1,<71>,0,0,0,Conveyor Belt - moves right
3,$70,$7F,1,1,<72>,0,0,0,Horizontal Platform Wire
3,$80,$8F,1,1,<73>,1,0,0,1 Platform Wire
3,$90,$9F,1,1,<74>,4,0,0,45 Degree Platform Wire - Down/Right
3,$A0,$AF,1,1,<75>,5,0,0,45 Degree Platform Wire - Up/Right
3,$B0,$BF,1,2,<76,77>,4,0,0,60 Degree Platform Wire - Down/Right
3,$C0,$CF,1,2,<78,79>,2,0,0,60 Degree Platform Wire - Down/Left
3,$D0,$DF,1,1,<89>,0,0,1,Red Bricks - found in Bowser's Castle
3,$E0,$EF,1,1,<80>,0,0,0,Donut Blocks
3,$F0,$FF,1,1,<145>,9,0,0,MSG_CRASH
4,$00,$00,1,1,<145>,9,0,0,MSG_CRASH
4,$01,$01,1,1,<145>,9,0,0,MSG_CRASH
4,$02,$02,1,1,<145>,9,0,0,MSG_CRASH
4,$03,$03,1,1,<145>,9,0,0,MSG_CRASH
4,$04,$04,1,1,<145>,9,0,0,MSG_CRASH
4,$05,$05,1,1,<145>,9,0,0,MSG_CRASH
4,$06,$06,1,1,<145>,9,0,0,MSG_CRASH
4,$07,$07,1,1,<145>,9,0,0,MSG_CRASH
4,$08,$08,1,1,<145>,9,0,0,MSG_CRASH
4,$09,$09,1,1,<145>,9,0,0,MSG_CRASH
4,$0A,$0A,1,1,<145>,9,0,0,MSG_CRASH
4,$0B,$0B,1,1,<145>,9,0,0,MSG_CRASH
4,$0C,$0C,1,1,<145>,9,0,0,MSG_CRASH
4,$0D,$0D,1,1,<145>,9,0,0,MSG_CRASH
4,$0E,$0E,1,1,<145>,9,0,0,MSG_CRASH
4,$0F,$0F,1,1,<145>,9,0,0,MSG_CRASH
4,$10,$1F,1,1,<145>,9,0,0,MSG_CRASH
4,$20,$2F,1,1,<145>,9,0,0,MSG_CRASH
4,$30,$3F,1,1,<145>,9,0,0,MSG_CRASH
4,$40,$4F,1,1,<145>,9,0,0,MSG_CRASH
4,$50,$5F,1,1,<145>,9,0,0,MSG_CRASH
4,$60,$6F,1,1,<145>,9,0,0,MSG_CRASH
4,$70,$7F,1,1,<145>,9,0,0,MSG_CRASH
4,$80,$8F,1,1,<145>,9,0,0,MSG_CRASH
4,$90,$9F,1,1,<145>,9,0,0,MSG_CRASH
4,$A0,$AF,1,1,<145>,9,0,0,MSG_CRASH
4,$B0,$BF,1,1,<145>,9,0,0,MSG_CRASH
4,$C0,$CF,1,1,<145>,9,0,0,MSG_CRASH
4,$D0,$DF,1,1,<145>,9,0,0,MSG_CRASH
4,$E0,$EF,1,1,<145>,9,0,0,MSG_CRASH
4,$F0,$FF,1,1,<145>,9,0,0,MSG_CRASH
5,$00,$00,1,1,<145>,9,0,0,MSG_CRASH
5,$01,$01,1,1,<145>,9,0,0,MSG_CRASH
5,$02,$02,1,1,<145>,9,0,0,MSG_CRASH
5,$03,$03,1,1,<145>,9,0,0,MSG_CRASH
5,$04,$04,1,1,<145>,9,0,0,MSG_CRASH
5,$05,$05,1,1,<145>,9,0,0,MSG_CRASH
5,$06,$06,1,1,<145>,9,0,0,MSG_CRASH
5,$07,$07,1,1,<145>,9,0,0,MSG_CRASH
5,$08,$08,1,1,<145>,9,0,0,MSG_CRASH
5,$09,$09,1,1,<145>,9,0,0,MSG_CRASH
5,$0A,$0A,1,1,<145>,9,0,0,MSG_CRASH
5,$0B,$0B,1,1,<145>,9,0,0,MSG_CRASH
5,$0C,$0C,1,1,<145>,9,0,0,MSG_CRASH
5,$0D,$0D,1,1,<145>,9,0,0,MSG_CRASH
5,$0E,$0E,1,1,<145>,9,0,0,MSG_CRASH
5,$0F,$0F,1,1,<145>,9,0,0,MSG_CRASH
5,$10,$1F,1,1,<145>,9,0,0,MSG_CRASH
5,$20,$2F,1,1,<145>,9,0,0,MSG_CRASH
5,$30,$3F,1,1,<145>,9,0,0,MSG_CRASH
5,$40,$4F,1,1,<145>,9,0,0,MSG_CRASH
5,$50,$5F,1,1,<145>,9,0,0,MSG_CRASH
5,$60,$6F,1,1,<145>,9,0,0,MSG_CRASH
5,$70,$7F,1,1,<145>,9,0,0,MSG_CRASH
5,$80,$8F,1,1,<145>,9,0,0,MSG_CRASH
5,$90,$9F,1,1,<145>,9,0,0,MSG_CRASH
5,$A0,$AF,1,1,<145>,9,0,0,MSG_CRASH
5,$B0,$BF,1,1,<145>,9,0,0,MSG_CRASH
5,$C0,$CF,1,1,<145>,9,0,0,MSG_CRASH
5,$D0,$DF,1,1,<145>,9,0,0,MSG_CRASH
5,$E0,$EF,1,1,<145>,9,0,0,MSG_CRASH
5,$F0,$FF,1,1,<145>,9,0,0,MSG_CRASH
6,$00,$00,1,1,<145>,9,0,0,MSG_CRASH
6,$01,$01,1,1,<145>,9,0,0,MSG_CRASH
6,$02,$02,1,1,<145>,9,0,0,MSG_CRASH
6,$03,$03,1,1,<145>,9,0,0,MSG_CRASH
6,$04,$04,1,1,<145>,9,0,0,MSG_CRASH
6,$05,$05,1,1,<145>,9,0,0,MSG_CRASH
6,$06,$06,1,1,<145>,9,0,0,MSG_CRASH
6,$07,$07,1,1,<145>,9,0,0,MSG_CRASH
6,$08,$08,1,1,<145>,9,0,0,MSG_CRASH
6,$09,$09,1,1,<145>,9,0,0,MSG_CRASH
6,$0A,$0A,1,1,<145>,9,0,0,MSG_CRASH
6,$0B,$0B,1,1,<145>,9,0,0,MSG_CRASH
6,$0C,$0C,1,1,<145>,9,0,0,MSG_CRASH
6,$0D,$0D,1,1,<145>,9,0,0,MSG_CRASH
6,$0E,$0E,1,1,<145>,9,0,0,MSG_CRASH
6,$0F,$0F,1,1,<145>,9,0,0,MSG_CRASH
6,$10,$1F,1,1,<145>,9,0,0,MSG_CRASH
6,$20,$2F,1,1,<145>,9,0,0,MSG_CRASH
6,$30,$3F,1,1,<145>,9,0,0,MSG_CRASH
6,$40,$4F,1,1,<145>,9,0,0,MSG_CRASH
6,$50,$5F,1,1,<145>,9,0,0,MSG_CRASH
6,$60,$6F,1,1,<145>,9,0,0,MSG_CRASH
6,$70,$7F,1,1,<145>,9,0,0,MSG_CRASH
6,$80,$8F,1,1,<145>,9,0,0,MSG_CRASH
6,$90,$9F,1,1,<145>,9,0,0,MSG_CRASH
6,$A0,$AF,1,1,<145>,9,0,0,MSG_CRASH
6,$B0,$BF,1,1,<145>,9,0,0,MSG_CRASH
6,$C0,$CF,1,1,<145>,9,0,0,MSG_CRASH
6,$D0,$DF,1,1,<145>,9,0,0,MSG_CRASH
6,$E0,$EF,1,1,<145>,9,0,0,MSG_CRASH
6,$F0,$FF,1,1,<145>,9,0,0,MSG_CRASH
7,$00,$00,1,1,<150>,9,0,0,MSG_POINTER
7,$01,$01,1,1,<150>,9,0,0,MSG_POINTER
7,$02,$02,1,1,<150>,9,0,0,MSG_POINTER
7,$03,$03,1,1,<150>,9,0,0,MSG_POINTER
7,$04,$04,1,1,<150>,9,0,0,MSG_POINTER
7,$05,$05,1,1,<150>,9,0,0,MSG_POINTER
7,$06,$06,1,1,<150>,9,0,0,MSG_POINTER
7,$07,$07,1,1,<150>,9,0,0,MSG_POINTER
7,$08,$08,1,1,<150>,9,0,0,MSG_POINTER
7,$09,$09,1,1,<150>,9,0,0,MSG_POINTER
7,$0A,$0A,1,1,<150>,9,0,0,MSG_POINTER
7,$0B,$0B,1,1,<150>,9,0,0,MSG_POINTER
7,$0C,$0C,1,1,<150>,9,0,0,MSG_POINTER
7,$0D,$0D,1,1,<150>,9,0,0,MSG_POINTER
